Source,Target,Label,inter
708,776,-1,np
709,927,1,pp
709,934,1,pp
709,1070,-1,np
710,1199,1,pp
711,1154,-1,np
712,1199,1,pp
712,1330,1,pp
714,1111,1,pp
714,1261,-1,np
715,1076,-1,np
715,1137,1,pp
716,788,-1,np
717,1151,1,pp
717,1218,1,pp
719,921,-1,np
722,810,1,pp
723,1078,1,pp
723,1305,1,pp
724,1232,1,pp
725,955,1,pp
725,1328,1,pp
726,1217,1,pp
727,1371,-1,np
727,1373,-1,np
729,782,1,pp
729,804,1,pp
729,935,-1,np
729,1133,1,pp
732,796,-1,np
733,1070,-1,np
733,1104,-1,np
734,939,1,pp
734,1266,-1,np
736,1402,1,pp
737,1183,1,pp
738,809,-1,np
738,1279,-1,np
739,1271,-1,np
740,1094,-1,np
741,1276,-1,np
741,1289,-1,np
744,1153,1,pp
744,1260,-1,np
745,902,-1,np
745,1182,-1,np
746,1184,1,pp
747,937,-1,np
748,868,-1,np
748,1020,-1,np
748,1169,-1,np
750,1105,1,pp
751,1205,-1,np
751,1344,1,pp
753,976,1,pp
753,1000,1,pp
753,1342,-1,np
754,797,1,pp
754,1069,-1,np
756,1129,1,pp
757,1320,1,pp
761,926,1,pp
762,1246,1,pp
763,1329,1,pp
765,1017,-1,np
766,782,-1,np
768,792,-1,np
769,959,-1,np
770,1301,-1,np
772,984,-1,np
773,792,-1,np
773,814,1,pp
773,835,1,pp
773,1080,-1,np
775,1192,-1,np
777,919,1,pp
779,1388,1,pp
780,1107,1,pp
780,1159,1,pp
781,1360,-1,np
782,1133,1,pp
783,797,1,pp
784,791,1,pp
784,1070,-1,np
784,1262,1,pp
785,856,-1,np
785,1181,-1,np
785,1262,1,pp
786,1260,1,pp
787,848,-1,np
787,1084,-1,np
787,1166,-1,np
789,1173,-1,np
790,803,1,pp
790,966,1,pp
791,1070,-1,np
791,1164,1,pp
791,1233,1,pp
792,1229,-1,np
793,1184,1,pp
794,825,-1,np
794,1001,-1,np
795,806,1,pp
796,865,1,pp
797,1069,-1,np
799,981,1,pp
799,1249,1,pp
801,1139,1,pp
803,966,1,pp
804,1133,1,pp
807,962,1,pp
809,1100,-1,np
810,1128,-1,np
811,1086,1,pp
812,947,1,pp
813,971,-1,np
815,1092,1,pp
816,1092,1,pp
816,1218,-1,np
817,970,-1,np
818,1095,1,pp
819,1049,1,pp
819,1136,1,pp
819,1396,-1,np
820,1102,1,pp
821,1071,1,pp
824,1003,-1,np
824,1053,-1,np
824,1333,1,pp
825,853,1,pp
825,1001,1,pp
825,1293,1,pp
826,1162,1,pp
826,1180,1,pp
826,1256,-1,np
828,1306,-1,np
829,1160,-1,np
830,1244,-1,np
830,1298,-1,np
831,1097,-1,np
833,895,1,pp
833,1243,-1,np
839,1011,-1,np
841,869,-1,np
841,911,1,pp
842,869,1,pp
842,1249,-1,np
843,854,-1,np
844,1385,-1,np
845,1026,-1,np
846,1299,-1,np
847,898,1,pp
847,1152,1,pp
848,1109,1,pp
850,1176,-1,np
851,1148,-1,np
852,1158,-1,np
854,877,-1,np
854,1076,-1,np
855,1308,-1,np
856,1181,1,pp
856,1262,-1,np
857,865,-1,np
857,1042,-1,np
857,1193,-1,np
861,869,1,pp
861,1316,-1,np
865,1193,1,pp
867,963,1,pp
870,1110,-1,np
871,1382,-1,np
873,948,1,pp
873,1356,-1,np
874,1337,1,pp
875,889,1,pp
875,977,1,pp
875,1292,-1,np
875,1324,1,pp
878,1169,1,pp
879,1067,-1,np
879,1068,-1,np
880,1057,1,pp
880,1401,1,pp
882,945,-1,np
882,1224,1,pp
882,1235,1,pp
882,1294,-1,np
883,1291,-1,np
884,1103,-1,np
884,1175,-1,np
884,1275,-1,np
885,950,1,pp
885,1021,1,pp
886,1296,1,pp
886,1310,1,pp
888,934,1,pp
888,957,1,pp
888,961,1,pp
889,977,1,pp
891,1039,-1,np
892,899,1,pp
893,1238,-1,np
894,1080,-1,np
894,1321,1,pp
896,1005,1,pp
896,1113,-1,np
896,1271,-1,np
897,996,-1,np
898,1155,1,pp
900,1046,-1,np
900,1114,-1,np
903,1213,-1,np
904,1073,-1,np
905,929,-1,np
906,1100,1,pp
906,1200,-1,np
907,993,1,pp
909,1122,-1,np
910,1355,-1,np
912,1231,1,pp
913,1383,-1,np
914,1350,-1,np
915,1259,1,pp
916,1058,1,pp
917,1386,1,pp
918,1040,1,pp
918,1338,-1,np
920,1284,-1,np
920,1303,1,pp
920,1313,1,pp
920,1368,1,pp
925,998,-1,np
925,1063,-1,np
927,1089,-1,np
927,1374,1,pp
929,1380,-1,np
931,1131,1,pp
934,1070,-1,np
935,1133,-1,np
938,1254,-1,np
939,990,-1,np
943,1081,1,pp
945,1235,-1,np
945,1375,-1,np
946,999,-1,np
947,1172,1,pp
951,1213,-1,np
955,1106,-1,np
956,976,1,pp
957,961,1,pp
957,1104,-1,np
960,1083,-1,np
962,1292,-1,np
962,1324,1,pp
965,1157,1,pp
965,1165,-1,np
967,1209,-1,np
968,1095,-1,np
968,1177,-1,np
969,992,-1,np
969,1399,-1,np
972,1257,1,pp
973,991,1,pp
974,1101,-1,np
975,1362,1,pp
976,1000,1,pp
978,1297,-1,np
980,1304,-1,np
980,1332,1,pp
987,994,-1,np
989,1099,-1,np
989,1385,1,pp
993,1351,1,pp
997,1025,1,pp
1000,1403,1,pp
1004,1209,1,pp
1005,1113,-1,np
1005,1217,1,pp
1005,1402,1,pp
1006,1111,1,pp
1010,1225,-1,np
1012,1227,-1,np
1012,1365,-1,np
1013,1331,1,pp
1015,1376,-1,np
1017,1079,1,pp
1019,1226,-1,np
1023,1150,-1,np
1024,1273,-1,np
1030,1101,-1,np
1031,1316,1,pp
1032,1043,1,pp
1033,1124,-1,np
1034,1228,1,pp
1036,1167,1,pp
