Source,Target,Label,inter
736,870,1,pp
736,1047,1,pp
737,1077,-1,np
739,831,-1,np
740,913,1,pp
741,971,-1,np
745,748,1,pp
746,801,-1,np
747,996,1,pp
748,764,1,pp
749,910,-1,np
751,1071,-1,np
752,1005,1,pp
753,792,1,pp
756,996,1,pp
757,969,1,pp
760,953,-1,np
763,918,-1,np
766,906,-1,np
772,887,-1,np
773,1014,-1,np
779,973,1,pp
781,947,1,pp
782,1016,-1,np
783,855,1,pp
785,1022,1,pp
787,902,1,pp
789,835,1,pp
789,977,1,pp
790,856,1,pp
792,1009,-1,np
797,1069,1,pp
807,957,1,pp
808,822,1,pp
811,1000,1,pp
815,929,-1,np
817,936,-1,np
818,853,-1,np
818,1000,1,pp
819,982,-1,np
824,909,1,pp
828,847,1,pp
828,851,1,pp
828,901,-1,np
829,883,1,pp
829,967,1,pp
832,1077,-1,np
833,1019,-1,np
834,916,-1,np
835,1045,1,pp
835,1052,1,pp
840,1080,1,pp
842,853,-1,np
842,1000,1,pp
844,1063,-1,np
848,919,-1,np
848,1016,1,pp
851,901,-1,np
854,1025,1,pp
859,940,-1,np
859,946,-1,np
860,950,-1,np
860,999,1,pp
862,1062,1,pp
876,935,-1,np
877,965,1,pp
878,926,1,pp
879,1059,1,pp
893,914,-1,np
896,924,1,pp
897,1027,1,pp
902,975,1,pp
902,1015,-1,np
908,1054,1,pp
911,983,1,pp
915,991,-1,np
918,1028,-1,np
921,925,1,pp
925,931,1,pp
925,1057,-1,np
927,934,1,pp
931,945,-1,np
932,962,1,pp
937,1062,-1,np
940,946,1,pp
940,1030,-1,np
949,1058,1,pp
950,966,1,pp
950,993,-1,np
955,974,1,pp
975,1015,-1,np
988,1026,1,pp
991,1033,1,pp
993,999,1,pp
993,1005,1,pp
994,996,1,pp
1000,1024,1,pp
1003,1035,1,pp
1003,1059,1,pp
1011,1076,-1,np
1013,1051,-1,np
1018,1068,-1,np
1024,1056,1,pp
1036,1061,1,pp
1045,1052,1,pp
