Source,Target,Label,inter
262,449,1,pp
864,800,-1,np
117,709,-1,np
769,1062,-1,np
709,335,-1,np
1018,493,-1,np
579,513,-1,np
743,409,-1,np
525,1042,1,pp
639,316,1,pp
403,118,-1,np
954,934,1,pp
1011,632,1,pp
499,599,-1,np
1076,669,1,pp
596,860,1,pp
852,513,1,pp
852,449,1,pp
1048,542,1,pp
860,493,1,pp
860,966,1,pp
144,37,-1,np
493,966,1,pp
988,253,1,pp
645,747,1,pp
