Source,Target,Label,inter
493,1114,1,pp
356,31,-1,np
356,1024,-1,np
625,399,1,pp
860,507,-1,np
863,281,1,pp
642,691,1,pp
901,47,-1,np
413,705,1,pp
413,250,-1,np
1118,108,1,pp
1277,660,1,pp
1277,1071,-1,np
1277,671,1,pp
640,1189,-1,np
640,1164,-1,np
687,419,-1,np
687,376,-1,np
687,967,1,pp
102,618,-1,np
1095,1189,1,pp
662,1217,-1,np
1253,868,-1,np
1253,194,1,pp
539,738,-1,np
652,636,1,pp
489,487,-1,np
489,586,1,pp
647,481,-1,np
647,524,1,pp
790,813,-1,np
790,598,-1,np
1237,565,-1,np
226,861,1,pp
448,781,1,pp
761,34,1,pp
375,1270,1,pp
691,886,1,pp
217,81,1,pp
1087,374,1,pp
1138,370,1,pp
162,246,1,pp
78,262,-1,np
685,13,1,pp
685,605,1,pp
685,1211,1,pp
757,915,-1,np
899,788,1,pp
779,195,-1,np
385,519,-1,np
583,1227,1,pp
583,482,1,pp
213,392,1,pp
213,381,1,pp
1150,497,1,pp
1150,271,1,pp
887,908,-1,np
4,388,-1,np
4,605,1,pp
4,1159,1,pp
858,1125,-1,np
858,738,-1,np
854,591,1,pp
419,967,-1,np
419,490,-1,np
721,455,1,pp
721,919,-1,np
247,178,-1,np
20,179,1,pp
20,782,1,pp
107,359,-1,np
107,543,-1,np
107,373,1,pp
107,1242,-1,np
1033,348,-1,np
1252,86,-1,np
1252,1051,1,pp
746,537,-1,np
746,80,-1,np
389,1185,1,pp
389,1002,-1,np
389,1254,-1,np
159,1152,-1,np
159,181,-1,np
159,1278,-1,np
1105,665,-1,np
1105,150,1,pp
393,541,1,pp
944,473,-1,np
895,434,1,pp
1185,1002,-1,np
1185,1254,-1,np
359,1229,-1,np
262,357,1,pp
166,9,-1,np
1114,1210,-1,np
619,1282,1,pp
619,717,1,pp
35,98,1,pp
569,1122,-1,np
307,400,-1,np
307,515,1,pp
307,791,1,pp
1111,508,1,pp
132,466,1,pp
28,1099,1,pp
825,905,-1,np
75,1145,-1,np
75,776,-1,np
560,1039,1,pp
1284,292,-1,np
1173,208,1,pp
749,624,-1,np
749,1056,1,pp
495,439,1,pp
495,566,-1,np
495,782,1,pp
827,365,1,pp
1186,896,-1,np
1186,1159,-1,np
587,476,-1,np
587,1026,-1,np
695,880,1,pp
559,510,-1,np
559,390,1,pp
853,273,1,pp
1034,1066,1,pp
1034,243,-1,np
1059,96,-1,np
1030,842,1,pp
1030,1049,-1,np
1030,1225,-1,np
1030,277,-1,np
813,598,1,pp
1175,6,-1,np
1175,337,1,pp
1175,1082,1,pp
437,678,-1,np
708,146,-1,np
467,34,-1,np
467,388,1,pp
306,411,-1,np
306,6,1,pp
48,361,1,pp
48,589,1,pp
48,815,1,pp
1167,15,1,pp
361,589,1,pp
361,891,1,pp
361,407,1,pp
881,1151,1,pp
589,815,1,pp
812,308,-1,np
658,1099,1,pp
658,236,1,pp
1190,1196,1,pp
1190,1225,1,pp
