Source,Target,Label,inter
835,1247,1,pp
837,1187,1,pp
840,1101,1,pp
840,1113,1,pp
841,867,1,pp
841,1144,1,pp
842,1151,-1,np
845,947,1,pp
847,1137,1,pp
848,1171,-1,np
849,1180,1,pp
850,891,1,pp
850,1232,-1,np
850,1400,1,pp
851,1236,1,pp
854,1267,-1,np
855,1061,1,pp
856,1253,1,pp
856,1354,1,pp
857,1260,1,pp
859,1199,1,pp
862,1290,1,pp
863,1361,1,pp
864,1089,1,pp
865,1228,-1,np
866,1161,-1,np
870,1066,1,pp
872,888,1,pp
873,1109,1,pp
875,952,1,pp
876,1250,1,pp
878,1292,1,pp
881,957,1,pp
883,897,1,pp
883,1237,1,pp
884,956,1,pp
886,1227,1,pp
889,1270,1,pp
891,1088,1,pp
891,1232,-1,np
891,1400,1,pp
894,1202,1,pp
894,1288,1,pp
897,1237,1,pp
900,1162,1,pp
901,1182,-1,np
902,1020,-1,np
903,1226,-1,np
904,1328,-1,np
905,1215,-1,np
907,1145,-1,np
908,1112,1,pp
909,919,1,pp
910,942,1,pp
915,1097,-1,np
919,1092,1,pp
921,1128,1,pp
921,1192,1,pp
921,1309,1,pp
922,1011,1,pp
924,1059,-1,np
924,1181,1,pp
926,1217,1,pp
927,1204,1,pp
928,1338,1,pp
928,1426,1,pp
933,1374,1,pp
935,1120,-1,np
935,1312,-1,np
937,1354,1,pp
938,1394,-1,np
946,1124,-1,np
946,1252,-1,np
949,1131,-1,np
949,1190,1,pp
950,1406,-1,np
954,1002,-1,np
958,1283,1,pp
960,1014,-1,np
963,1213,1,pp
965,1027,1,pp
965,1094,1,pp
972,1163,1,pp
973,1224,-1,np
975,1122,-1,np
976,1057,-1,np
976,1059,-1,np
976,1060,-1,np
979,989,-1,np
980,1085,-1,np
981,1403,1,pp
981,1422,-1,np
982,986,-1,np
983,1231,-1,np
984,1377,1,pp
985,992,-1,np
991,1222,-1,np
994,1217,1,pp
994,1423,1,pp
996,1042,1,pp
1000,1317,1,pp
1003,1427,1,pp
1004,1072,-1,np
1006,1125,1,pp
1008,1327,-1,np
1010,1313,-1,np
1010,1415,-1,np
1012,1287,1,pp
1013,1136,-1,np
1014,1307,1,pp
1015,1186,1,pp
