Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu198,1,0,0,6.23E-246,0,151,0,0
Zotu1334,2,0,0,1.19E-62,1,2,-0.698963245,0
Zotu3145,4,0,0,7.95E-46,1,6,0.939552351,0
Zotu846,1,0,0,3.64E-144,0,31,-1.060660172,0
Zotu6043,1,0,0,1.47800978761828e-311,0,281,0,0
Zotu2775,2,0,0,1.64E-164,1,109,0,0
Zotu2723,1,0,0,1.47800978761828e-311,0,308,0,0
Zotu4100,2,3,3,3.04E-207,0,47,0.816496581,0
Zotu1097,2,5,5,8.89E-187,0,24,0.40824829,0
Zotu2507,1,0,0,1.47800978761828e-311,0,279,0,0
Zotu2948,1,0,0,3.23E-195,0,49,-0.75,0
Zotu831,1,0,0,1.47800978761828e-311,0,388,0,0
Zotu455,1,0,0,1.47800978761828e-311,0,278,0,0
