Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu5242,1,0,0,2.69E-80,0,293,0,0
Zotu984,2,6,6,4.97E-29,0,14,-0.377964473,0
Zotu4269,1,0,0,2.69E-80,0,292,0,0
Zotu3117,1,0,0,8.11E-37,0,112,-1.414213562,0
Zotu840,1,0,0,4.18E-34,0,40,-1.322875656,0
Zotu2964,1,0,0,2.69E-80,0,301,0,0
Zotu946,1,0,0,4.20E-15,0,4,-1.333945938,0
Zotu5301,1,0,0,2.69E-80,0,291,0,0
Zotu1165,1,0,0,9.91E-61,0,185,0,0
Zotu8059,2,0,0,3.66E-41,1,128,0,0
Zotu186,4,359,625,8.98E-18,0,0,1.534728692,0
Zotu1449,2,4,4,3.69E-49,0,42,0.816496581,0
Zotu502,2,1,1,9.91E-61,0,174,0,0
Zotu2912,2,1,1,9.91E-61,0,189,0,0
Zotu1790,1,0,0,2.69E-80,0,290,0,0
Zotu4436,1,0,0,9.91E-61,0,137,0,0
Zotu3522,1,0,0,2.69E-80,0,344,0,0
Zotu3147,4,184,191,4.72E-20,0,1,1.952833665,0
Zotu2277,1,0,0,2.69E-80,0,289,0,0
Zotu2290,2,2,2,4.64E-53,0,64,1,0
Zotu1182,1,0,0,2.69E-80,0,286,0,0
Zotu487,1,0,0,2.69E-80,0,369,0,0
Zotu2143,1,0,0,2.69E-80,0,285,0,0
Zotu2816,1,0,0,2.69E-80,0,284,0,0
Zotu3939,1,0,0,2.69E-80,0,321,0,0
Zotu5801,1,0,0,2.69E-80,0,347,0,0
Zotu3346,1,0,0,2.69E-80,0,283,0,0
Zotu7942,1,0,0,9.91E-61,0,173,0,0
Zotu717,1,0,0,1.85E-49,0,44,-1.224744871,0
Zotu3804,1,0,0,9.91E-61,0,184,0,0
Zotu5250,2,3,3,2.77E-49,0,44,0.816496581,0
Zotu904,3,1,2,2.10E-25,0.666666667,81,0.75,0
Zotu4181,2,2,2,4.64E-53,0,67,1,0
Zotu6312,1,0,0,2.69E-80,0,280,0,0
Zotu4572,1,0,0,1.06E-45,0,52,-0.75,0
Zotu2559,2,1,1,9.91E-61,0,175,0,0
Zotu2303,2,1,1,9.91E-61,0,173,0,0
Zotu198,1,0,0,2.69E-80,0,279,0,0
Zotu1334,1,0,0,2.77E-49,0,94,-0.577350269,0
Zotu3145,6,170.5,299,2.28E-10,0.066666667,2,3,0
Zotu494,1,0,0,3.53E-20,0,39,-1.257237114,0
Zotu9335,2,1,1,9.91E-61,0,176,0,0
Zotu73,2,0,0,7.67E-35,1,20,0,0
Zotu8991,1,0,0,9.91E-61,0,183,0,0
Zotu2507,2,20,20,2.27E-39,0,15,0.267261242,0
Zotu2948,1,0,0,2.69E-80,0,295,0,0
Zotu167,1,0,0,9.91E-61,0,156,0,0
Zotu831,1,0,0,2.69E-80,0,398,0,0
Zotu455,1,0,0,7.03E-26,0,82,-1.75,0
Zotu17449,3,3,4,1.86E-25,0.333333333,80,0.75,0
Zotu475,1,0,0,2.69E-80,0,278,0,0
Zotu237,2,1,2,3.94E-20,0,39,-0.359210604,0
