ID	hp_f_cd_1	hp_f_cd_2	hp_f_cd_3	hp_f_cd_4	hp_f_cd_5	hp_f_cd_6	hp_f_cd_7	hp_f_cd_8
Zotu2178	4	1	3		4	2	4	4
Zotu3115					1	1		1
Zotu9836		2	3				1	
Zotu9340						1		
Zotu7844	1			2		3	1	
Zotu726	12	8	1	3	13	7	8	9
Zotu3043		3			2		2	4
Zotu4282						1		
Zotu5372	3	2		2	1	1	1	2
Zotu6041	2			2		3	1	3
Zotu1083	10	8	5	3		4	12	8
Zotu3953	2		1		2	2	3	1
Zotu18986								
Zotu10418								
Zotu20355								
Zotu678	4		4	5	4	6	2	6
Zotu3644			1	3		2		
Zotu4065		1				4	4	1
Zotu6903								
Zotu3209								
Zotu11374					1			2
Zotu18806								
Zotu19523								1
Zotu16274		1						
Zotu8853	3					1		3
Zotu4501	3			1	2	1	1	3
Zotu10697								
Zotu20782								
Zotu4419	1			1	1	1		
Zotu11176								2
Zotu242	26	23	19	19	37	16	25	40
Zotu1038	8	1	8	6	6	5	2	9
Zotu19639								
Zotu10232						3		
Zotu2694	3	3	3		1			12
Zotu504	18	11	12	14	8	15	12	18
Zotu727	13	12	9	12	8	4	4	27
Zotu19651		4	2			4	2	5
Zotu1452	2	1	3	2		5	5	
Zotu3445	2	1		5		1		
Zotu151	54	105	54	47	47	53	37	55
Zotu1838	5	7			1	4	2	2
Zotu5619	2	2	4	2	1	1		1
Zotu3524		4	3	1	2	1	6	
Zotu17393			3					
Zotu19182								
Zotu13702								
Zotu9005		2						4
Zotu20766								
Zotu12204								1
Zotu1428							1	
Zotu3181		1					4	
Zotu18756								
Zotu17533								
Zotu16233								
Zotu16503								
Zotu8192		1			2			
Zotu10343						1		
Zotu15488								
Zotu7971			1				2	
Zotu11780								
Zotu7556					3	1	2	
Zotu2060	4	1	4	2	2	3	7	4
Zotu8506			3					
Zotu12252			3					
Zotu11130				1	1			
Zotu19377								
Zotu9968								
Zotu2219				1	3	4		3
Zotu18368			1					2
Zotu2638		1						
Zotu11508								
Zotu8005							2	2
Zotu7039								
Zotu18505								
Zotu17125								1
Zotu9616								
Zotu7574		2		1	1			
Zotu6474		1					1	
Zotu19922								
Zotu12066		4				1		
Zotu8583							1	
Zotu11864								
Zotu4882		1				4		1
Zotu3980	1	2	1	6	2	2		
Zotu15846	1			1	1			
Zotu4746		3	6	1		1	2	1
Zotu7831						1		
Zotu11225	1				1			
Zotu20621								
Zotu18713								
Zotu18780								
Zotu18885								
Zotu13071								
Zotu3390				1				
Zotu526							3	2
Zotu7460	1	1					1	
Zotu18856								
Zotu1811	4	15	1	5	3	2	5	6
Zotu4125	2		2	1	3	6	2	
Zotu15434		1		1			3	
Zotu1588	4	4	4	3	5	3	10	2
Zotu14473		1			1		1	1
Zotu18675								
Zotu3051			2		1	1	3	
Zotu7710		1	2					
Zotu17990							1	
Zotu11594								
Zotu19947		4					1	
Zotu10448								
Zotu12962		5	2					
Zotu15004	1		1				2	
Zotu7411	1		1		2		1	1
Zotu11260		3						
Zotu2807		4	1		5		11	
Zotu5649	1	1		2	1		1	
Zotu3689	4	2	5	3	4	3	5	2
Zotu7007	1			1	1	2	2	
Zotu1193	12	2	12	7	11	6	14	12
Zotu4159	5	2	1	1	2	3	1	
Zotu9956	1	2	1		1	1	1	1
Zotu3547								
Zotu10564		1			1		1	2
Zotu2273	2	7	3	2	2	1	4	5
Zotu16624								1
Zotu9925		1	2				1	
Zotu11581					1			
Zotu19457							2	
Zotu4255	3	7			2	4	3	1
Zotu6971		2	4	2	3		1	
Zotu18592								
Zotu3943	1	2	6		6			
Zotu20561			1					
Zotu11222		1	2					
Zotu7349	1	3						1
Zotu1792	6	3	10	4	5	6	13	4
Zotu17190								
Zotu10930		1	2	4			1	3
Zotu14483	1	1		3	1		1	2
Zotu14116	1		1					
Zotu11771	2							
Zotu2745	11	6	4	3	8	3	7	5
Zotu4414	2	7	4	1	8	3	1	3
Zotu8077		2						
Zotu7299			1					
Zotu4387	3		1			1	2	1
Zotu5116			3					
Zotu3251	5	1	2	1	2		5	
Zotu19497								
Zotu11876	1							
Zotu17670								
Zotu14095								
Zotu16956					1			
Zotu3200	2	3	3		4		3	
Zotu3708								
Zotu17096				4				
Zotu18972								
Zotu10715								
Zotu19412	2				1			
Zotu14017								
Zotu14625			2	2	2		1	
Zotu12681		1	5					
Zotu17922						1	2	1
Zotu4068			1		1		3	2
Zotu16533						1	1	3
Zotu14177								
Zotu18590								
Zotu14120								1
Zotu11770			1	1		2		1
Zotu14229						2		
Zotu10107					5			2
Zotu12776	4		1			1		
Zotu14266								
Zotu6147				1				2
Zotu1336	7	4	5	4		6	4	3
Zotu1384	7	3	10		12	3	3	1
Zotu14509	2				1			
Zotu17281								
Zotu4292		2			4			
Zotu13310								
Zotu9985	1	1				1	1	
Zotu10135			2					
Zotu20657								1
Zotu15336	2	1		2				5
Zotu13149								
Zotu1940			2		1		4	4
Zotu14009								
Zotu18786								
Zotu9101				1		1	1	3
Zotu15436							1	
Zotu6326						1		
Zotu10080							2	1
Zotu6980		4		1				4
Zotu5613				4	1		2	2
Zotu20275								
Zotu12551							1	
Zotu19104								3
Zotu6385								5
Zotu5528	1		2	1	2			1
Zotu12522					1			
Zotu17338							1	
Zotu2392			3	1			1	1
Zotu1293	2	1	9	2	4	5	6	5
Zotu3398		3	3		1		6	1
Zotu12517								
Zotu3119	5		2		2	1	2	2
Zotu5037		1			4	1	2	
Zotu14194								
Zotu2546	5	3	3		2	1	6	5
Zotu6324	2		2	1	1		3	1
Zotu4979		3					2	1
Zotu14728								
Zotu11491			1			1		
Zotu7420	5					2	2	1
Zotu18140		1						
Zotu18648		3						
Zotu20118								
Zotu18957				3				5
Zotu7400		1	1	1	1			3
Zotu5730			1	2		1		3
Zotu12007								
Zotu5070	1	3	1		1		2	
Zotu9700						3		3
Zotu12280				1		1		
Zotu1854	4	3	4	5	7	7	6	1
Zotu3461	1	5	5	2		4	3	4
Zotu15991	1						4	
Zotu18177								
Zotu15120					2		1	
Zotu3901	5		3		2		3	2
Zotu17078								
Zotu5581								
Zotu15123						1		
Zotu7277		1						1
Zotu20048				1				
Zotu6539			2	1				
Zotu5351	4	1			3	1	1	1
Zotu13934			1				1	2
Zotu12885								
Zotu20145	2						3	
Zotu4681							2	
Zotu4701	2						2	1
Zotu19036						1		
Zotu16753								
Zotu18443								
Zotu19587								
Zotu8779							1	
Zotu14027					1			
Zotu9062								
Zotu6739								1
Zotu15574								2
Zotu19382								
Zotu13856					2		3	1
Zotu11619								
Zotu3297	6	4	6		1	4		2
Zotu10094			1				1	
Zotu5791							1	
Zotu2782	1	3			1		4	2
Zotu12714	1			1				
Zotu17090								
Zotu9728				1				1
Zotu18825								
Zotu10584			2					
Zotu17557	1							
Zotu15768								1
Zotu11584					2			
Zotu16586					1			
Zotu8132				3			1	
Zotu12398								
Zotu8652		1	1					
Zotu892	7	7	10	2	5	3	4	6
Zotu10209					2			
Zotu11644				1	2			
Zotu11124							3	
Zotu10122								
Zotu14404							1	1
Zotu3747								
Zotu2095	3		1				7	
Zotu8082								
Zotu2376								
Zotu2539	1							
Zotu8559	8							
Zotu19885								
Zotu2374				2				
Zotu13464		1						
Zotu6143								
Zotu7549	1			1				
Zotu20411								
Zotu20456								
Zotu12984								
Zotu1281		1						
Zotu12957								2
Zotu16447								
Zotu9701								
Zotu19777								
Zotu13784								
Zotu16332								
Zotu19383								
Zotu14929								
Zotu19528								
Zotu20781								
Zotu1845		1	1					
Zotu2877		1	2				6	
Zotu6901								
Zotu9946			1	1		3	2	
Zotu16764						1	2	
Zotu5164	1	1		3				
Zotu20425								
Zotu1839	1		2					
Zotu4760	3							
Zotu17033								
Zotu15581								
Zotu20553								
Zotu9214								1
Zotu12864								
Zotu3376								
Zotu1410								
Zotu15706								
Zotu16195								
Zotu5980	1							1
Zotu12265								
Zotu15614								
Zotu17530								
Zotu4450								
Zotu20583								
Zotu14026								1
Zotu8102								
Zotu6427		4						
Zotu11005								
Zotu16635								
Zotu18944	1							
Zotu13608								
Zotu16938								
Zotu5300						4		3
Zotu15110								
Zotu14783								
Zotu9099		2						
Zotu7443								
Zotu20603								
Zotu12303								
Zotu20387								
Zotu11839								
Zotu16953								
Zotu13496								
Zotu14240					1			
Zotu13651								
Zotu10319								
Zotu15016								
Zotu7228								
Zotu11042								
Zotu15152								
Zotu12856						15		
Zotu20356								
Zotu4761								
Zotu12535								
Zotu10587								
Zotu13861								
Zotu15067								
Zotu1424	3		1		1	1	9	
Zotu1946		1	1	1		1	2	
Zotu8466								
Zotu16046								
Zotu2776	2		2			1		1
Zotu13414	1							
Zotu13622								
Zotu3154								
Zotu6976								
Zotu14378								
Zotu8327				1				
Zotu10554		1					2	1
Zotu20687	3	1					3	
Zotu20055							1	
Zotu11525							1	
Zotu15666								
Zotu2576		4			3		1	
Zotu19548					1			
Zotu15356	3						3	
Zotu20857			1					2
Zotu11472	1							
Zotu16230								1
Zotu16798								
Zotu7012	1	3					1	
Zotu16114								
Zotu1595	4	11	1	4	6	2	8	13
Zotu16479		1	4					
Zotu3549		4	2	1	2	3	1	
Zotu5511		3	1		2	2	2	
Zotu7989							2	
Zotu3412								1
Zotu16013			1	2				
Zotu798	10	20	17	11	24	9	24	19
Zotu1307	7	2	8	7	17	7	5	9
Zotu17378			2					
Zotu3577	4	2		1		1	4	1
Zotu3548	2	2	1	1		1	3	
Zotu6302				1			1	
Zotu6595	2	1	2		2			
Zotu14878					3			
Zotu1478	14	11	35	6	35	7	19	9
Zotu5419	2	2	1	2	6	2	2	1
Zotu8932	1	1	5	2	7	1		
Zotu2457	7	11	5	5	14	5	5	4
Zotu633	32	32	68	7	43	34	44	29
Zotu14354		3	2					
Zotu12753		1	1				2	
Zotu20498							1	
Zotu2958	5	4	4	1		6	2	
Zotu19958								
Zotu1871	7	2		2	3	4	8	
Zotu10770					1			
Zotu6942			4			1		1
Zotu18973								
Zotu814	13	4	17	14	18	5	7	4
Zotu14637					2			
Zotu1885	4			7		2		4
Zotu2590	3		1		2	2		3
Zotu11607				1				
Zotu4247			1	4				1
Zotu4796			1		1			
Zotu3334	1	1		1				
Zotu2701	3	7	8		9	3	8	5
Zotu10419			3		7		1	
Zotu15721		2	1			2		
Zotu12130		1	1				3	
Zotu8676								
Zotu10648								1
Zotu18431						1		
Zotu4933				2				
Zotu1874				1				
Zotu1490	5	7	3	6		3	4	
Zotu5699	1					2	1	1
Zotu18234								
Zotu12275	1	3		3	1		5	
Zotu15928								
Zotu17832							2	2
Zotu9792								1
Zotu12410								
Zotu12902		1	3				2	
Zotu3150	6	1		4	4	5	6	1
Zotu14569							2	1
Zotu5740					1			1
Zotu14541								
Zotu20617								
Zotu9724								1
Zotu9480			4		2			
Zotu20307								
Zotu5168		1	1	1	2			
Zotu15994		1					1	
Zotu1009	14	10	6	7	10	1	3	15
Zotu2750		2	3		4			2
Zotu1766						3		
Zotu16489								
Zotu2655								
Zotu12874						1	3	2
Zotu14887					1			
Zotu18700								
Zotu16591								
Zotu19676			2					
Zotu20736								
Zotu19533								
Zotu5416		13	4					
Zotu12245								
Zotu11959								
Zotu8166						4		
Zotu1891	2			1			1	4
Zotu7437							1	
Zotu1486	2	1			2	1		
Zotu8589		2						
Zotu17651								
Zotu13957								
Zotu8049	1						1	
Zotu12134								
Zotu8065		1			1	1	9	
Zotu16146			4				1	
Zotu8865								
Zotu10065								
Zotu11027								
Zotu4990		1			1		2	
Zotu6775								1
Zotu13716								
Zotu14977							1	
Zotu12577	1			1			1	
Zotu18560								
Zotu12408	1							
Zotu7823			3	1	1		1	
Zotu2914	2	1	1	1			4	
Zotu15458					2			
Zotu12186				1		4		
Zotu8706		1			1		2	1
Zotu10929	2		2	2	1			2
Zotu7772	1							
Zotu19801								
Zotu8416		1		1	4			2
Zotu12786		1	4				2	
Zotu638	17	22	35	19	33	19	39	16
Zotu7958		2						
Zotu10635	1		1			1		
Zotu7380							2	3
Zotu2251	5	7		4	2	4	8	8
Zotu17515						2		
Zotu5595	3	1		1				
Zotu11096	3		2	1		1		
Zotu20636	2							
Zotu18800								
Zotu18380								
Zotu18960								
Zotu6665		4		1				
Zotu13961								
Zotu7293								
Zotu16761								
Zotu8530			3	2				
Zotu6714	6			1			3	
Zotu5942		1	6		2		2	
Zotu7912					2			
Zotu12254			1					
Zotu5948						1		
Zotu1966		5	4	5	1		3	1
Zotu3645								1
Zotu9541								
Zotu2626	1	1	8	10	6	1	6	6
Zotu3455	1	4	6	3				2
Zotu18595		1	4					
Zotu10263							1	3
Zotu19039								
Zotu11476				2	1		2	
Zotu6099		2				1		
Zotu5609			5	2	1	1	5	2
Zotu15777		1						
Zotu7902				1		2	1	
Zotu3172			6				1	
Zotu896	24	13	6	9	13	14	21	13
Zotu4206		2	2	4		2	6	2
Zotu2616	4		6	6	1	7	5	5
Zotu11284	1			1	1		3	
Zotu2283	3	1	8	9	4	3	3	1
Zotu17451		1						2
Zotu18407								
Zotu19401						3		
Zotu20532								
Zotu5114			1		4	3		1
Zotu19543								
Zotu8678							1	2
Zotu2410	2	2	4		2	3	1	1
Zotu9603					1			
Zotu18967								
Zotu18474				1				
Zotu9140								
Zotu20005					1			
Zotu16807			1					1
Zotu9206								
Zotu8573	1						3	
Zotu4340	9		1			1		1
Zotu9438	1	7			4	1		
Zotu13382								
Zotu10198			2	1			1	
Zotu19992								
Zotu7697					5			
Zotu7401								
Zotu9656	2							
Zotu3790		1	1					
Zotu9321				1				1
Zotu2624		5	1	1	7	1	5	6
Zotu8017								
Zotu15203								
Zotu8951	2		1	1				
Zotu17843								
Zotu20022								
Zotu10221					1			
Zotu9018							1	
Zotu9738		2		3				
Zotu7258								
Zotu7969		2	1					
Zotu19189								
Zotu558	11	11	5	10	4	6	5	7
Zotu5878						1		
Zotu10004	2	2						1
Zotu7079			3					1
Zotu9333		4						
Zotu975	3	4	8	5	3	4	2	3
Zotu12740			1				1	1
Zotu5276	2		1		1			
Zotu8972								
Zotu6062								
Zotu8256				1				
Zotu15466							1	
Zotu1407	1		2	5	2	7	1	1
Zotu8122					1			
Zotu16141								
Zotu9160								
Zotu9997								
Zotu19443								
Zotu18894					1			
Zotu17943			1		2			
Zotu12360								
Zotu15613				1				1
Zotu18215								
Zotu7900	2				1			
Zotu20575								
Zotu12302								
Zotu12931			1	2				
Zotu14015								
Zotu2621	2	3	3			1	2	1
Zotu12488								
Zotu3633	1				2			1
Zotu12607								
Zotu19765								
Zotu18466					1			
Zotu5417								
Zotu9562								
Zotu20558								
Zotu18092								
Zotu16892								
Zotu9926		3						
Zotu15889								
Zotu14595						1		
Zotu3100								
Zotu13420								
Zotu17805								
Zotu19812						2		
Zotu13908								3
Zotu18483	1							
Zotu4469		2			1	1	2	
Zotu7150								
Zotu4927				1				2
Zotu18926								
Zotu6695								
Zotu7851								
Zotu19248							1	
Zotu16723		1						
Zotu13864								
Zotu18412								
Zotu3927	1					2	2	
Zotu5612								
Zotu9778								
Zotu11856		2	1	1			2	1
Zotu16984							1	
Zotu9906		1			1	1	1	
Zotu13124	1						1	
Zotu19734								
Zotu812	25	25	14	17	12	15	19	13
Zotu4220	2			4	1	1		1
Zotu8355	1	4			1	2	1	
Zotu11294								
Zotu11672			1		1			1
Zotu18489								
Zotu4258		2	2		2		3	
Zotu15209								
Zotu13183								
Zotu14769				1			2	
Zotu15532			2					
Zotu19270							1	1
Zotu18269						1		
Zotu13488			3	1				1
Zotu15720	1			1				
Zotu5711							6	
Zotu11781							1	
Zotu12307			1		2			
Zotu19267			1					
Zotu20547								
Zotu12332								
Zotu17489						1		
Zotu6909								
Zotu13931								
Zotu18075								
Zotu7664	1							2
Zotu6746		5			6			2
Zotu10928							1	2
Zotu14995								
Zotu2987	3	1	3		2		11	3
Zotu1189	4	15	7	1	6		14	7
Zotu4908	2	2					2	
Zotu3166	1	5	5			1		
Zotu3620							3	1
Zotu1399	2	17	5		4	2	7	1
Zotu20837							8	
Zotu12291		4						
Zotu1048	10	20	14	6	7	6	25	5
Zotu13919								2
Zotu18002		1	1				2	
Zotu6897								
Zotu10332								
Zotu11674			1				3	1
Zotu20324								1
Zotu18744			3					
Zotu12763		2						
Zotu6913							12	
Zotu9109								
Zotu20236								
Zotu270	21	33	20	11	24	9	28	20
Zotu352	8	21	7	9	8	1	15	11
Zotu12150								
Zotu5233	2	2	3	1			3	1
Zotu20098								
Zotu7810					1			
Zotu18095								
Zotu20741								
Zotu19180			2					
Zotu20138								
Zotu6363								
Zotu10300			1					
Zotu1208	6	7	8	2	2	1	4	14
Zotu13231								
Zotu3270	1	3	6	2	1	2	4	2
Zotu52	234	248	212	90	213	98	318	216
Zotu16879	11	6	8	1	8	3	9	7
Zotu7033				1	3		1	
Zotu4862								
Zotu517	8	19	10	1	8	8	12	1
Zotu5666	1	1		3			3	4
Zotu882	6	8	2	5	3	5	17	3
Zotu3450	5				1	2		
Zotu14903								
Zotu18787								
Zotu7440	2	5		3			1	
Zotu1904	2	1		1	6	6		3
Zotu10090								
Zotu4090			2	2			1	
Zotu11556								1
Zotu6332	1		1					4
Zotu2310	1	3		1	1		1	
Zotu7585			1					
Zotu6928					4	1		1
Zotu8799								
Zotu18003								
Zotu4196	1							
Zotu6686						1		2
Zotu4789	4	1		3				
Zotu18263							1	
Zotu3235				4				
Zotu13677								
Zotu12494								
Zotu3132								
Zotu10524								
Zotu12682								
Zotu5812				2				
Zotu604	13	8	4	20	7	9	5	24
Zotu19344						1	1	
Zotu1190	7	2	3	6	3	5	3	8
Zotu4607	1	1	3	2	1		2	
Zotu10436	1						1	
Zotu182	35	33	48	33	33	17	41	23
Zotu1853	2	3		9	10		19	6
Zotu1172	1					3	4	
Zotu18035								
Zotu5728						2		
Zotu7332	1							
Zotu10976								
Zotu4503								
Zotu5252								
Zotu15073								
Zotu3063		1						2
Zotu12971		1						
Zotu12411								
Zotu6118								
Zotu16101								
Zotu13291								
Zotu18032					1			
Zotu2033	4		1	7		1	4	
Zotu4652					2	1	4	
Zotu7919		2	1		1			
Zotu6821		1					1	
Zotu9356		3			3		2	2
Zotu11841								
Zotu4592	1	1			4	2	5	1
Zotu2041	3		2	1	3			1
Zotu13373								
Zotu17335								
Zotu1799				3	3		3	
Zotu4050						1	2	6
Zotu16575		2						
Zotu7771	1	1						
Zotu12375					2	1	2	
Zotu14140							1	
Zotu14226								
Zotu17594		1						
Zotu4515	1	3	5	4				2
Zotu8133			2	1			2	
Zotu11180	3			9	1			
Zotu1731	1	2	2	8			9	
Zotu4408	3	3	3	2		6	7	4
Zotu13796								
Zotu18080		1	1				2	
Zotu10475								2
Zotu7785						2		2
Zotu6857	1	7	1			4		4
Zotu17504			1					
Zotu7726			2			1		
Zotu2448						3		
Zotu20830								
Zotu1032								
Zotu6469								
Zotu3274					1			1
Zotu17574	2			1				
Zotu9930				2				1
Zotu6600								1
Zotu5958		2		3	2		1	
Zotu8679		1	2			2		
Zotu9877	3							
Zotu121	91	80	32	68	82	77	46	106
Zotu13739					1			
Zotu20605	6	20	7	6	7	5	12	9
Zotu3369	3	7	2	4	6		10	1
Zotu3699	10	5	6	9	3		5	4
Zotu1160	21	16	13	14	14	13	6	12
Zotu90	212	181	162	186	229	139	131	218
Zotu4807	11	13	13	4	2	4	15	5
Zotu16809				4				
Zotu18276						1		1
Zotu637	24	45	14	10	22	18	25	16
Zotu5935				7		2	1	
Zotu11149							1	
Zotu9019	1	2	1				1	1
Zotu6454	2	3		1	2			
Zotu183	83	91	117	70	91	27	124	48
Zotu9399	18	4	8	3	5	4	8	7
Zotu2209	36	11	5	5	3	6	11	2
Zotu1437	10	7	4	4	9	8	19	5
Zotu20418	3	3	3	1		4	10	5
Zotu4162	1	2	5	3			1	2
Zotu1965	16	15	14	14	9	9	17	1
Zotu11673	16	8	7	2	2	2	5	9
Zotu12765		2	1					
Zotu2440	3	6	19	9	12		10	1
Zotu12563				2				
Zotu17701	3	1			2	1		
Zotu1561	6	23	13	3	4	7		3
Zotu3017	9	10	6	4	5	4	1	2
Zotu16292	2		3			3		1
Zotu2436	6	8	1	5	2	8	1	2
Zotu571	16	45	42	7	25	40	34	14
Zotu8185			4		4			2
Zotu10124					2			
Zotu2177	7	16	27	5	11	17	10	4
Zotu5107		3	1			2	2	
Zotu3188		3	4	1	7	1	6	
Zotu5706		4	4		1	1		
Zotu14985	1	3	6	2	4	1	8	1
Zotu4570							1	
Zotu16158								
Zotu15159								
Zotu11474								
Zotu10625		2			1	2		
Zotu13281								
Zotu13384								
Zotu10293	2							
Zotu10951	1							
Zotu17306		1		1				
Zotu16841								
Zotu2830								
Zotu11811								
Zotu19838								
Zotu14295								
Zotu16833								
Zotu7863								
Zotu12203								
Zotu8634								
Zotu5121							2	
Zotu20089								
Zotu17172								
Zotu18931								
Zotu2885	1	2	1	1	2	4	1	1
Zotu5313	2		1					
Zotu2183			1	1			4	1
Zotu13873		2				1		
Zotu9682		1			1			
Zotu10036	2	1						
Zotu925								
Zotu2320								
Zotu17456			1					
Zotu4779		1						2
Zotu15176								
Zotu5155					1	1	1	
Zotu9979								
Zotu10981								
Zotu8008		1						
Zotu16941								
Zotu17747				4	1	1		1
Zotu3786	3	5	4	6	2			10
Zotu4033	1	9	2	10	5	11		2
Zotu15194				1			3	2
Zotu175	54	30	41	47	35	31	25	33
Zotu6380	3	2	2	9	4		1	4
Zotu399	33	13	30	19	21	22	9	23
Zotu4582	4		1				2	
Zotu12321	3	1		7	2	6		1
Zotu7684	1	1		3	1		9	
Zotu19914	2	1						
Zotu1235	5	9	12	1	6	8	18	13
Zotu597	26	15	17	5	7	10	12	7
Zotu4302	1	1						1
Zotu1923	3	1	5		8		1	2
Zotu4425	3	9	2		5	2	8	5
Zotu3167		1	8				3	1
Zotu15828	3							
Zotu3651								
Zotu3606	2	2	3				2	
Zotu1668				3	1		1	
Zotu3754	1	1		1		1		
Zotu4897								
Zotu8723		1			1			
Zotu7588	2	1			3	2		
Zotu118	27	83	59	112	60	36	55	49
Zotu1503	8	14	8	12	13	8	13	6
Zotu254	29	32	24	65	43	26	31	35
Zotu4012								
Zotu6252							1	
Zotu14072								
Zotu1752	3	1	11	7	1	3	19	
Zotu2965	4	3	12	3	3		9	4
Zotu17657		6						1
Zotu2222	6	1	3	3	1	6	8	
Zotu20629								
Zotu10778			1				2	
Zotu12421								
Zotu10350			3	4	1			
Zotu14900					1		2	4
Zotu16403								
Zotu6745								
Zotu375	20	20	14	18	36	52	9	21
Zotu696	14	1	1	17	22	12	10	23
Zotu1059	7	2		7	8	12	8	12
Zotu3758		4		1	1		3	1
Zotu2152	2			2	1	2		1
Zotu1997	8	8	2	3	5	2	8	5
Zotu2769	8	1	3	1	2		2	
Zotu10021								
Zotu10412								
Zotu6717				1				
Zotu8523					1	1	1	
Zotu12241								
Zotu4073							1	
Zotu1290	3	4	4	2	6	1	11	3
Zotu613	7	15	10	10	9	21	48	19
Zotu3427		2	1			6	4	1
Zotu9369								
Zotu10751								
Zotu10859								
Zotu2063	3	1	5		1	3	1	
Zotu10068						3		
Zotu17345								
Zotu18959	1		1		1			1
Zotu5103								4
Zotu16316								
Zotu11309								
Zotu6798				4			1	1
Zotu10049		1						
Zotu1223		5		1	4	2	2	3
Zotu4473	2		1	5	2	7	3	5
Zotu5894		1					1	
Zotu10598		1	1	3	1			1
Zotu16389								
Zotu14800								
Zotu1220	4	8	12	7	8	14	9	3
Zotu15847								
Zotu1562	8	13	10	1	6	3	8	11
Zotu10980							1	
Zotu742	15	16	15	19	24	10	20	11
Zotu1616	2	7	3	2	9	10	13	11
Zotu670	12	4	11	17	15	7	13	14
Zotu3575	3	4	5	3	7	3	7	2
Zotu1456	5	1	1	3	6	9	4	2
Zotu2213	2	8	4	1	10		8	1
Zotu423	13	26	31	33	10	3	21	16
Zotu14843								
Zotu7678		6		3			5	
Zotu18065				1				
Zotu5676	1			1		1	1	
Zotu3782								
Zotu8910								
Zotu463	12		2	8	2	1	5	6
Zotu5158		2			1			
Zotu6237		2			1			
Zotu13273	2	3	2		3		6	2
Zotu16395	1							2
Zotu10718			1				2	
Zotu2975		2	3	1	4			2
Zotu6583	6		2	3		1	2	3
Zotu13298								
Zotu18690								
Zotu11933								
Zotu20430						1		
Zotu2902	4	7	1	1	2			1
Zotu1905	8	10	1	7		8	7	6
Zotu6428	1	4		2		3		
Zotu9722					1			
Zotu2334	6	7	4	1	10	1	5	5
Zotu1316	11	9	15	17	7	7	8	5
Zotu14918					6	2	1	1
Zotu15392		4					3	
Zotu12385					1		2	
Zotu2339		2	3		1	4	4	3
Zotu753	6	9	7	3	14	10	8	9
Zotu10548						1		
Zotu4715			3	2		2		
Zotu10755								
Zotu19566								
Zotu3349	1			2	13	2	2	1
Zotu1505	7	2	6	7	4	6	5	2
Zotu12597		1	2					
Zotu11393								
Zotu439	11	13	15	3	25	11	8	18
Zotu2458	2	2		4	1		1	2
Zotu4801	1	1			2			
Zotu1973	7		1	1	3	2	1	4
Zotu4661	3							
Zotu585	13	10		15	19	13	24	21
Zotu16578			1		1			2
Zotu11517								
Zotu9762	1					1	1	
Zotu1091	3	5	5	11	2	20	15	8
Zotu12417	1		1					
Zotu15449								
Zotu452	20	60	42	25	52	28	36	31
Zotu2625	2	1	4	1	2	5	1	1
Zotu1485	1	10	7	11	15	7	6	15
Zotu12905		1				2		
Zotu1728	1	4	2	7		1	8	2
Zotu3469	3		1	3	2		4	6
Zotu5246	1	1	1		1			
Zotu9911								
Zotu19784								
Zotu19785	3	14	2	3	7	2	3	7
Zotu14055								
Zotu15128								
Zotu8086				6				
Zotu16024								
Zotu7423	1				2		3	
Zotu16220						3		
Zotu12952								
Zotu12404	1							
Zotu4868	2	2		2	1		2	3
Zotu16600		1	1	3	5	1		3
Zotu396	24	43	39	22	22	41	43	34
Zotu12215	1		6			1		1
Zotu18981								
Zotu1826		1	6	8	1	1	1	4
Zotu5757		3		2	1	4	4	2
Zotu6808	1			1	1	4		
Zotu236	66	48	42	56	60	50	46	37
Zotu18862		3	3	1	1	1		
Zotu15197	2		1					
Zotu703	16	28	47	24	12	20	46	15
Zotu2100	5	6	4	4	12	6	1	6
Zotu12318	4	2	2	1	8	3	10	3
Zotu20184		4						2
Zotu15381	2	1		7	1		1	
Zotu9487		7	2	1				
Zotu2854	4	8	4		8			1
Zotu188	42	81	68	32	79	54	66	74
Zotu693	11	13	15	23	14	16	25	7
Zotu2442	3		2	4	3	5	1	6
Zotu10645				5				
Zotu18544								
Zotu4554								
Zotu13598						3		
Zotu2696		5	1		2		4	
Zotu9314					1	1		
Zotu1145	1	2	15	6	6	3	8	3
Zotu4028		4	1		1	3		
Zotu3248		2	1		1	2		1
Zotu559	19	33	17	12	28	24	28	14
Zotu2179	4	4		4	1	3	3	
Zotu1618								
Zotu13195			2		1		3	4
Zotu1576	6	6	3	3	8	4	11	9
Zotu15143	3	1			1	5	1	3
Zotu7024	6	1	5	4	4	2	4	4
Zotu3557	5	3		6	6	1	3	2
Zotu7529				2	3			1
Zotu19609								
Zotu15423	5	6	7	3	7	14	9	7
Zotu115	62	86	63	45	129	92	118	119
Zotu6001					2		2	1
Zotu2804	2	6	5	3	2	3	5	6
Zotu17542								
Zotu17549	3	1						
Zotu2843	1	2	3	10	1	2	5	4
Zotu8427		1	3	2	5			3
Zotu10585						1		1
Zotu106	132	171	166	83	195	100	161	205
Zotu4589	13	9	4	7	9	8	4	12
Zotu11113								3
Zotu11897							1	
Zotu12668		1		1	1	2		4
Zotu12238	1	2			3	1	3	3
